customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
GKN CEDU LIMITED,00302403,00002386,00002386,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GKN SHEEPBRIDGE STOKES LIMITED,00303908,00002388,00002388,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GLAFAR (EXPORT) LIMITED,00300551,00002995,00002995,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
GLOBAL INDUSTRIES LIMITED,00300761,00002390,00002390,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GODFREYS OF DUNDEE LIMITED,00301968,00002463,00002463,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GOODYEAR DUNLOP TYRES UK LIMITED,00304195,00000748,00000748,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GOSS GRAPHIC SYSTEMS LTD EX APV BAKE,NULL,00005758,00005758,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GOWLLANDS LIMITED,00303080,00002466,00002466,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GUTHRIE TRADING (UK) LIMITED,00301410,00002472,00002472,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
H. HAEFFNER & CO. LIMITED,00302397,00002475,00002475,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
H.C.BEETON & CO. LIMITED,00306840,00002842,00002842,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HAGEMEYER (U.K.) LIMITED,00300553,00003206,00003206,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HARMSWORTH TOWNLEY AND COMPANY LIMITED,00312705,00002489,00002489,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HARRYS IMPEX LIMITED,00306842,00002490,00002490,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HAYWARD TYLER LTD,00311745,00000507,00000507,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HIGH HOPES LIMITED,00309172,00001755,00001755,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC,00300369,00005676,00005676,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300342,00005700,00005700,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300368,00005737,00005737,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300370,00005734,00005734,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
DL LOAN (ENHANCED)
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
DL PANEL AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE"
HSBC BANK PLC,00300481,00005736,00005736,"SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HUNDLANI & COMPANY,NULL,00002211,00002211,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
IDEAL STANDARD (UK) LIMITED,00304081,00003459,00003459,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INDRAM U.K. LIMITED,00313837,00000969,00000969,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTERNATIONAL MILITARY SERVICES LIMITED,00301219,00000378,00000378,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTERNATIONAL PAINT LIMITED,00300381,00002597,00002597,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTRA-WORLD FINANCE (U.K.) LIMITED,00306969,00003188,00003188,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ISLE OF MAN GOVT,NULL,00203974,00203974,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
J L MORISON (UK) LIMITED,00300351,00002293,00002293,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
J P MORGAN EXPORT FINANCE LIMITED,00306964,00000472,00000472,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
J.GERBER(TRADING)LIMITED,00301429,00002384,00002384,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JAMAICA JAM,NULL,00005648,00005648,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
JAMES RICKWOOD & CO LTD & ASSOC CO,NULL,00005660,00005660,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JEDYM OVERSEAS & GENERAL TRADING COMPANY LIMITED,00303381,00002613,00002613,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JONAS WOODHEAD LIMITED,00301735,00002700,00002700,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOSIAH WEDGWOOD & SONS (EXPORTS) LIMITED,00307082,00002704,00002704,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KAMAL EXPORTERS (U.K.) LIMITED,00301223,00004552,00004552,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
KANGOL LIMITED,00300265,00003219,00003219,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
KARNAK INTERNATIONAL LIMITED,00303173,00002989,00002989,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KIRANS (LONDON) LIMITED,00301426,00002722,00002722,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
LAFARGE (UK) SERVICES LIMITED,00308129,00002959,00002959,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LANSING LINDE LIMITED,00303699,00211552,00211552,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LENMILL ENTERPRISES LIMITED,00301393,00002809,00002809,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEVITTA LIMITED,00302051,00002811,00002811,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEWIS WOOLF GRIPTIGHT LIMITED,00303885,00002812,00002812,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LIBERIA LBR,NULL,00005649,00005649,"PARIS CLUB AGREEMENT
PARIS CLUB AGREEMENT
PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
LINK ELECTRONICS LIMITED,00302913,00001703,00001703,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LISTER PETTER LIMITED,00313273,00002819,00002819,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK INTL LTD,00307609,00005727,00005727,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS SYNDICATE 1414 ASCOT,00315335,00277831,00277831,"LINE OF CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
RE-INSURER ECA
RE-INSURER ECA
PARIS CLUB PAYEE"
LLOYDS SYNDICATE 2003 CATLIN,00315100,00277784,00277784,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","PARIS CLUB PAYEE
RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA"
LLOYDS SYNDICATE 3000 MARKEL COMPANY LIMITED,00315048,00279829,00279829,"LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
LINE OF CREDIT GUARANTEE","PARIS CLUB PAYEE
RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA
RE-INSURER ECA"
LLOYDS TSB BANK PLC,NULL,00002032,00002032,"ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LOCTITE UK LIMITED,00302808,00002500,00002500,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LONRHO EXPORTS LIMITED,00301573,00000444,00000444,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MACPHERSON PAINTS LIMITED,00301834,00002833,00002833,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MALAWI MWI,NULL,00005637,00005637,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
MALAYA OVERSEAS TRADING CO PTE LTD,00312128,00002055,00002055,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MAN B&W DIESEL LTD,NULL,00005770,00005770,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MANU EXPORT SERVICES,NULL,00002223,00002223,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI CORPORATION PLC,NULL,00005780,00005780,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI PLC,NULL,00005789,00005789,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MATHER & PLATT (EXPORTS) LTD,00301805,00004297,00004297,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"MEADE-KING,ROBINSON & COMPANY LIMITED",00301577,00002929,00002929,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MERIDIEN TRADE CORPORATION LTD,00300505,00000818,00000818,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MINELCO SPECIALITIES LTD,00304679,00002936,00002936,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MIRLEES BLACKSTONE,00304111,00221316,00221316,"EXPORT INSURANCE (EXIP)
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
MITCHAM LAMINATES LIMITED,00302239,00003204,00003204,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
MIVAN INTERNATIONAL LTD,00308259,00004574,00004574,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MONO PUMPS LIMITED,00300348,00002944,00002944,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MONOTYPE CORPORATION PLC.,00302398,00004452,00004452,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MOTOROLA LTD,00302941,00003808,00003808,"BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
NACCO MATERIALS HANDLING (SCOTLAND) LTD.,00301994,00000727,00000727,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
NAIRN FLOORS INTERNATIONAL LIMITED,00302144,00002952,00002952,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NALCO LIMITED,00304405,00004462,00004462,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NAPP LABORATORIES LTD,00302806,00000725,00000725,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NATIONAL WESTMINSTER BANK PLC,00300356,00004492,00004492,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
LINE OF CREDIT GUARANTEE
ASSET BASED GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB OD TRANCHE","SOLE LENDER
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE
SOLE LENDER
PARIS CLUB PAYEE"
NILCON INTERNATIONAL LIMITED,00303181,00003040,00003040,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORTEX (FURNISHINGS) LIMITED,00301789,00003041,00003041,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NU-WAY LIMITED,00303924,00003047,00003047,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
P.M. SURTANI & CO. LIMITED,00300425,00003156,00003156,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
PARKE DAVIS & CO LTD,00313794,00001688,00001688,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PASTSPEED LIMITED,00301637,00000747,00000747,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PEDIGREE GROUP LIMITED,00309206,00003072,00003072,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PETER DAVID (EXPORT) LIMITED,00301396,00003148,00003148,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PETROPLASTICS & CHEMICALS LIMITED,00303319,00003149,00003149,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PHILIPPINES PHL,NULL,00005655,00005655,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
PREDART LIMITED,00308592,00002765,00002765,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PRINTPACK EUROPE LIMITED,00301497,00003166,00003166,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PROCTER & GAMBLE LIMITED,00301625,00003168,00003168,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PSL PREDECESSOR LIMITED,00300596,00003078,00003078,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
PUREWATER SYSTEMS LTD,00312093,00003170,00003170,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PWT PROJECTS LTD,00300372,00004296,00004296,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PYE T.V.T. LIMITED,00303904,00001728,00001728,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
QUEENS AND LORDS TREASURERS REMEMBRANCER,NULL,00002758,00002758,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
QUINTON HAZELL AUTOMOTIVE LTD,00308739,00005663,00005663,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
R.A.WATTS LIMITED,00302886,00003182,00003182,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RACAL ANTENNAS LIMITED,00303026,00002141,00002141,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
