customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
"CAMEROON, MINISTRY OF ECONOMY, PLANNING AND REGIONAL DEVELOPMENT",00316994,00287641,00287641,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
CAMIS ELECTRONICS LIMITED,00325407,00290023,00290023,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CANADIAN IMPERIAL BANK OF COMMERCE,00300099,00003732,00003732,PARIS CLUB FD TRANCHE,PARIS CLUB PAYEE
CANARY TRADING COMPANY LIMITED,00309163,00002022,00002022,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CANNON RUBBER LTD,00300100,00000757,00000757,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CAPITAL VALVES LIMITED,00301150,00002448,00002448,SUPPLIER CREDIT FINANCE GUARANTEE,EXPORTER/OII INVESTOR
CAPITOL EXPORTERS (CHEMICALS) LIMITED,00301867,00003089,00003089,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
CARA & THE SKY LIMITED,00327471,00293154,00293154,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CARBON CAPTURE SCOTLAND LIMITED,00328802,00295314,00295314,"BOND SUPPORT
BOND SUPPORT","FACILITY CUSTOMER
Ultimate Obligor"
CARBON CLEAN SOLUTIONS LIMITED,00327469,00295728,00295728,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CARGLASS (UK) LIMITED,00303741,00002026,00002026,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARGOLUX AIRLINES INTERNATIONAL SA,00310430,00001578,00001578,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CARILLION CONSTRUCTION (WEST INDIES) LIMITED,00308982,00004525,00004525,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
CARILLION CONSTRUCTION LTD,00306864,00004235,00004235,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CARILLION INTERNATIONAL (SPECIAL PROJECTS) LIMITED,00311101,00004238,00004238,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
CARILLION PLC,00308138,00004237,00004237,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CARLYLE MANAGEMENT LIMITED,00314661,00000380,00000380,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARRERAS ROTHMANS LIMITED,00300724,00002028,00002028,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARRINGTON INDUSTRIES LIMITED,00303957,00002029,00002029,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARSON HADFIELDS LIMITED,00302883,00002030,00002030,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARTER RETAIL EQUIPMENT LIMITED,00303851,00275537,00275537,"EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME","FACILITY CUSTOMER
Ultimate Obligor"
CARTER THERMAL INDUSTRIES LIMITED,00303852,00289313,00289313,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CASH PROCESSING SOLUTIONS LIMITED,00306166,00289104,00289104,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CASHMERE INVESTMENTS INC,00305973,00002149,00002149,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CASTLE PEAK POWER CO LTD,00312886,00003822,00003822,"BOND INSURANCE POLICY
BOND INSURANCE POLICY","FACILITY CUSTOMER
Ultimate Obligor"
CATERPILLAR (NI) LIMITED,00302119,00237287,00237287,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
CATHAY PACIFIC AIRCRAFT SERVICES LIMITED,00312599,00001871,00001871,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CATHAY PACIFIC AIRWAYS LIMITED,00312882,00003606,00003606,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CATHODIC PROTECTION COMPANY LIMITED,00304640,00242233,00242233,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
CATTO DRIVE INDUSTRIES LIMITED,00310287,00000767,00000767,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CBO INTERNATIONAL LIMITED,00303727,00002084,00002084,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
CD SHAH & KC SHAH,NULL,00002150,00002150,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CDE GLOBAL LIMITED,00307521,00284575,00284575,"BOND SUPPORT
BOND SUPPORT
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
EXPORTER/OII INVESTOR"
CEBU PACIFIC AIR,NULL,00002531,00002531,ASSET BASED GUARANTEE,FACILITY CUSTOMER
CEDARBLUE LIMITED,00307355,00002605,00002605,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CEF (PROPRIETARY) LIMITED,NULL,00003668,00003668,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
CELANESE EMULSIONS LIMITED,00302213,00001910,00001910,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CELLERATE LIMITED,00326473,00295613,00295613,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CEMENTONE-BEAVER LIMITED,00300185,00002243,00002243,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CENTRAL AFRICAN REPUBLIC CAF,NULL,00005599,00005599,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
CENTRAL BANK OF IRAQ,00312375,00000641,00000641,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","Ultimate Obligor
Ultimate Obligor"
CENTRAL PLAINS GROUP LTD,00321068,00288152,00288152,SUPPLIER CREDIT FINANCE GUARANTEE,EXPORTER/OII INVESTOR
CENTRAL TRADE LIMITED,00326974,00292509,00292509,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CERAMETAL SE S.A.,00311064,00235952,00235952,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
CERCA MAGNETICS LIMITED,00323661,00294655,00294655,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CES HOLDINGS LIMITED,00309040,00002088,00002088,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CESCE,00310855,00001539,00001539,BUYER CREDIT GUARANTEE,RE-INSURER ECA
CFP INTERNATIONAL LIMITED,00302111,00002089,00002089,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHAMBON LTD,00300186,00000736,00000736,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHANGFANG WIND POWER CO LTD,00318130,00283817,00283817,"PROJECT FINANCING GUARANTEE
PROJECT FINANCING GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CHANRAI INTERNATIONAL LIMITED,00300188,00002091,00002091,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHANRAI INTERNATIONAL LTD,00300188,00005678,00005678,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHANRAI INTERNATIONAL LTD,00300188,00005704,00005704,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARLES MIDGLEY LIMITED,00302180,00000746,00000746,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARTERHOUSE ADMINISTRATORS (D.T.) LIMITED,00306965,00000799,00000799,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARTERHOUSE ADMINISTRATORS (DT) LTD,00306965,00005757,00005757,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARTERHOUSE DISTRIBUTOR FINANCE LIMITED,00301141,00003682,00003682,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHEMETALL LIMITED,00300685,00003196,00003196,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHEMRING EOD LIMITED,00307395,00003280,00003280,"BOND INSURANCE POLICY
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHERRY & WHITE LIMITED,00329175,00296206,00296206,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CHIEF JOEL C NWABUGWU,NULL,00002287,00002287,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHINA AIRCRAFT LEASING COMPANY (CALC),NULL,00250659,00250659,ASSET BASED GUARANTEE,FACILITY CUSTOMER
CHINA AIRCRAFT LEASING GROUP HOLDINGS LIMITED,00314265,00258105,00258105,ASSET BASED GUARANTEE,Ultimate Obligor
CHINA AIRLINES,00312532,00001395,00001395,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CHINA CONSTRUCTION BANK,00312520,00000361,00000361,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BOND INSURANCE POLICY
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
CHINA DEVELOPMENT BANK,00312513,00003687,00003687,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
FACILITY CUSTOMER
Ultimate Obligor"
CHINA EASTERN AIRLINES,00311838,00000332,00000332,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CHINA RAILWAY TELECOMMUNICATION CENTRE,NULL,00000328,00000328,"BOND INSURANCE POLICY
BOND INSURANCE POLICY","FACILITY CUSTOMER
Ultimate Obligor"
CHINA SOUTHERN AIRLINES,00312522,00003726,00003726,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CHINA STEEL CORPORATION,00312528,00003809,00003809,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
CHLORIDE GROUP PUBLIC LIMITED COMPANY,00302235,00000432,00000432,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHLORIDE LTD,00301786,00004410,00004410,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHRYSLER OVERSEAS TRADING COMPANY LIMITED,00308964,00003216,00003216,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHUBB EUROPEAN GROUP SE,00322968,00270857,00270857,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA"
CIA ACOS ESPECIAIS ITABIRA (ACESITA),NULL,00000615,00000615,SUPPLIER CREDIT FINANCE GUARANTEE,FACILITY CUSTOMER
CIT AEROSPACE INTERNATIONAL,00314658,00213144,00213144,ASSET BASED GUARANTEE,FACILITY CUSTOMER
CIT GROUP INCORPORATION,NULL,00001546,00001546,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
CITADEL COMMERCIAL CO. LIMITED,00301433,00002094,00002094,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CITIBANK EUROPE PLC,00314728,00221385,00221385,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
"CITIBANK EUROPE PLC, LONDON",00315405,00241268,00241268,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
CITIBANK INTERNATIONAL LIMITED,00300862,00000992,00000992,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
CITIBANK INTERNATIONAL PLC,00300032,00228932,00228932,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
CITIBANK INTERNATIONAL PLC,00312040,00226397,00226397,ASSET BASED GUARANTEE,LEAD/AGENT BANK
CITIBANK N.A ABU DHABI,00323862,00288535,00288535,ASSET BASED GUARANTEE,SYNDICATE LENDER
CITIBANK N.A SOUTH AFRICA BRANCH,00317105,00277728,00277728,ASSET BASED GUARANTEE,SYNDICATE LENDER
CITIBANK N.A.,00300827,00001454,00001454,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
EXPORTER/OII INVESTOR
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
SOLE LENDER"
CITIBANK N.A.,00320087,00290843,00290843,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","LEAD/AGENT BANK
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
DL PANEL AGENT BANK"
CITIBANK NA,00309998,00000381,00000381,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
CITIBANK NA,00320087,00295195,00295195,ASSET BASED GUARANTEE,SYNDICATE LENDER
CITIGROUP LIMITED,00310832,00003127,00003127,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CITYDAY LIMITED,00303207,00002096,00002096,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CITYDAY LTD,00303207,00005669,00005669,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"CIVIL AVIATION AUTH, PAKISTAN",NULL,00000316,00000316,SUPPLIER CREDIT FINANCE GUARANTEE,FACILITY CUSTOMER
CLARIANT UK LTD,00311560,00002097,00002097,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLARKS SHOE SUPPLIES (EXPORT) LIMITED,00303399,00000785,00000785,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLASSIC FASHION APPAREL INDUSTRY LLC,00320181,00289037,00289037,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","FACILITY CUSTOMER
FACILITY CUSTOMER"
CLASSIC FASHION HOLDING LTD,00320858,00289608,00289608,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","Ultimate Obligor
Ultimate Obligor"
CLAYTON DEWANDRE CO LTD,00301619,00000990,00000990,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLAYTON FINANCE LIMITED,00301190,00002098,00002098,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLEVELAND BRIDGE & ENGINEERING COMPANY LTD,00309072,00004088,00004088,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLEVELAND BRIDGE UK LTD,00308063,00004109,00004109,"BOND INSURANCE POLICY
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CLICK NETHERFIELD LIMITED,00305524,00237076,00237076,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
CLIENT-PHARMA LTD,00317330,00296116,00296116,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CLINICA UROS S A,00319599,00284424,00284424,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
"CLYDE ASSOCIATED ENGINEERS, LIMITED",00329099,00295818,00295818,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CLYDE HYPERSPECTRAL IMAGING AND TEC HNOLOGY LIMITED,00326644,00291923,00291923,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
CLYDESDALE BANK PLC,00301977,00001018,00001018,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CNC ROBOTICS LIMITED,00324262,00288988,00288988,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
COATES ELECTROGRAPHICS LIMITED,00303706,00003220,00003220,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COCOBA LIMITED,00327944,00295735,00295735,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
COLAS (GABON) UK LIMITED,00306476,00278569,00278569,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
COLAS AFRIQUE SA,00318850,00285812,00285812,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
COLCHESTER LATHE CO LTD,00305594,00000776,00000776,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COLEBROOK KENDRICK & KNIGHT LIMITED,00301400,00002101,00002101,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
COLGATE-PALMOLIVE (U.K.) LIMITED,00300209,00002102,00002102,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COLIN MEAR ENGINEERING LTD,00307408,00245573,00245573,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
COLLEGES OF EXCELLENCE COMPANY,00311948,00241365,00241365,"BOND INSURANCE POLICY
BOND INSURANCE POLICY
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
COLLETT EXPORT LIMITED,00303308,00002103,00002103,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COLLIS COLD CONTAINERS LTD,NULL,00002152,00002152,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COLMAN PRODUCTS LIMITED,00301412,00002137,00002137,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COLOMBO COMMERCIAL COMPANY(PRODUCE)LIMITED(THE),00300567,00002104,00002104,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMAIR INCORPORATED,NULL,00001343,00001343,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
COMAIR LIMITED,00405405,00277735,00277735,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
COMEL EXPORT SERVICES LTD,00300282,00002106,00002106,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMISION FEDERAL DE ELECTRICIDAD (CFE),NULL,00000315,00000315,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
COMMERCIAL BANK FAR EAST,NULL,00002153,00002153,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMMERZBANK,00309445,00213005,00213005,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK"
COMMERZBANK AG,00307017,00000539,00000539,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
COMONENTA INTERNATIONAL LTD,NULL,00003322,00003322,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMPAGNIE FRANCAISE D'ASSURANCE POUR LE COMMERCE EXTERIEUR (COFACE),00308411,00294859,00294859,BUYER CREDIT GUARANTEE,RE-INSURER ECA
COMPAIR HOLMAN LTD,00302211,00004056,00004056,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMPAIR UK LIMITED,00302296,00004051,00004051,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMPANHIA BRASILIERA DE ESTERLILZACOA S.A,NULL,00209852,00209852,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
COMPANHIA SIDERURGICA DE TUBARAO (CST),NULL,00003926,00003926,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
COMPANHIA SIDERURGICA NACIONAL (CSN),00312686,00004116,00004116,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
COMPUDAL LIMITED,00326541,00291948,00291948,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
COMTEC CABLE ACCESSORIES LIMITED,00305362,00276288,00276288,"BOND SUPPORT
BOND SUPPORT","FACILITY CUSTOMER
Ultimate Obligor"
CONGO COG,NULL,00005604,00005604,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
"CONGO, DEMOCRATIC REPUBLIC OF COD",NULL,00005605,00005605,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
CONNECT CHEMICALS (UK) LIMITED,00325734,00291775,00291775,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
